shang1,shang2,shang3,shang4,shang5,shang6,wordnet1,wordnet2,wordnet3,wordnet4,wordnet5,wordnet6,word1,word2,square,SCS,SCQ1,SCQ2,SCQ3,SCQ4,SCQ5,idf1,idf2,idf3,idf4,ICTF1,ICTF2,ICTF3,ICTF4,a11,a12,a13,PMI1,PMI2,PMI3,PMI4,PMI5,var1,var2,var3,var4,var5,reporter1,reporter2,reporter3,comple1,comple2,comple3,comple4,comple5,read1,read2,read3,read4,read5,read6,read7,read8,cixing1,ci2,ci3,len1,len2,len3,len4,len5,len6,len7,len8,net1,net2,net3,net4,net5,net6,net7,net8,net9,selectrao1,selectrao2,selectrao3,selectrao4,selectrao5,selectrao6,selectrao7,selectrao8,selectrao9,daima200,daima201,daima202,daima203,daima204,daima205,daima206,daima207,daima208,daima209,daima2010,daima2011,daima2012,daima2013,daima2014,daima2015,daima2016,daima2017,daima2018,daima2019,daima2020,daima2021,daima2022,daima2023,daima150,daima151,daima152,daima153,daima154,daima155,daima156,daima157,daima158,daima159,daima1510,daima1511,daima1512,daima1513,daima1514,daima1515,daima1516,daima1517,daima1518,daima1519,daima1520,daima1521,daima1522,daima1523,daima100,daima101,daima102,daima103,daima104,daima105,daima106,daima107,daima108,daima109,daima1010,daima1011,daima1012,daima1013,daima1014,daima1015,daima1016,daima1017,daima1018,daima1019,daima1020,daima1021,daima1022,daima1023,daima50,daima51,daima52,daima53,daima54,daima55,daima56,daima57,daima58,daima59,daima510,daima511,daima512,daima513,daima514,daima515,daima516,daima517,daima518,daima519,daima520,daima521,daima522,daima523,fixcount201,fixcount202,fixcount203,fixcount205,fixcount206,fixcount151,fixcount152,fixcount153,fixcount155,fixcount156,fixcount101,fixcount102,fixcount103,fixcount105,fixcount106,fixcount51,fixcount52,fixcount53,fixcount55,fixcount56,fixfile201,fixfile202,fixfile203,fixfile204,fixfile205,fixfile206,fixfile151,fixfile152,fixfile153,fixfile154,fixfile155,fixfile156,fixfile101,fixfile102,fixfile103,fixfile104,fixfile105,fixfile106,fixfile51,fixfile52,fixfile53,fixfile54,fixfile55,fixfile56,subsquery1,subsquery2,subsquery3,rank1,WIG,kl150,kl151,kl152,kl153,kl154,kl155,kl156,kl157,kl158,kl159,kl1510,kl1511,kl100,kl101,kl102,kl103,kl104,kl105,kl106,kl107,kl108,kl109,kl1010,kl1011,kl50,kl51,kl52,kl53,kl54,kl55,kl56,kl57,kl58,kl59,kl510,kl511,NCQ,CT,fixfile1,fixfile2,fixfile3,fixfile4,fixfile5,idfnew,scqnew,sac,dev1,dev2,dev3,dev4,dev5,time1,hang1,hang2,hang3,hang4,hang5,RS,class20,class1,class5,class10,class15
-25.62759587,0,-135.4867205,1616.574389,40.20664608,-4.43088714,2.571428571,0,14.65759637,3.828524046,21,0,105,30,0.827180068,14.44710499,355492.9251,1.25E+07,3529.345669,17622.62633,0,4.676689771,2.162565553,8.392763113,0,7.025740595,2.650611362,8.392763113,-0.826239632,41.00639211,0.804046904,2.673726469,0.644020621,4.010736478,-2.733234365,0.71679104,0.513789395,0.145030149,0.99430488,0,0.276030578,0.07619288,1,0,0,0,0,1,0,0,42.94868627,9.4795,26.0147,25.4902,13.95445115,28.7464,93.7254902,21,2,11,1,803,5,135,4.80943289,7,23.13064472,35,1,0,0,0,0,0,0,0,0,0,8,0.387453813,0.07610954,0.014899782,0.353801244,0.15139235,0.11713637,0.142693635,0.155769575,1.7,1.345362405,1.81,1,6,1,282.75,346.3333474,119946.7875,198.5,1150,3,36.9,65.14591315,4243.99,37,243,1,3.85,5.387717513,29.0275,0,24,0,1.6,1.404753834,1.973333333,6,6,1,246.2666667,286.2538423,81941.26222,64,814,3,30.2,50.54001715,2554.293333,18,198,1,3.733333333,6.071426704,36.86222222,4,24,0,1.8,1.661324773,2.76,1,6,1,209.8,266.221637,70873.96,359.5,734,3,28.3,57.11225788,3261.81,99.5,198,1,2.5,3.106444913,9.65,0,9,0,1.6,1.2,1.44,4,4,1,89.6,119.8776042,14370.64,75,324,4,7.6,8.569714114,73.44,11,23,1,2.4,2.576819745,6.64,7,7,0,12,17.82854853,317.8571429,54,1,6,6.32455532,40,16,1,7,6.5,42.25,16,1,9,6.244997998,39,16,1,5.673684211,1.035599041,1.072465374,5,11,5,5.580952381,0.933819116,0.872018141,6,10,5,5.377777778,0.528683433,0.279506173,5,7,5,5.3,0.458257569,0.21,6,6,5,0.237037037,0.425265188,0.18085048,0,-12.95670077,1,2,4,4,-0.310944949,-0.080428637,-0.012459904,-0.295107588,-0.634393543,-0.293064937,-0.339141086,-0.358705834,1,4,4,4,-0.348920313,-0.130450154,-0.02673449,-0.297886059,-0.824197382,-0.481483832,-0.525401995,-0.550133094,1,2,2,4,-0.266321256,-0.339520503,-0.140565094,-0.166720986,-1.773274869,-1.555214182,-1.604683325,-1.616107538,0.00324219,0,0.050498522,0.128479347,0.016506943,0.007112685,1.000000238,2.80916248,2633.280927,0.002487424,14.95,136,1,30.88118359,953.6475,4.67E+07,104267.15,416927,56,150689.7738,2.27E+10,0.989591,1,0,0,0,1
-10.08015509,0,-157.5065531,566.7356028,23.80620933,-3.092164218,1.84,4,10.0944,3.177168551,15,0,243,70,0.714902317,40.17612824,971201.7496,1.59E+07,3990.835559,30177.89158,0,9.419389002,3.069102312,8.389814262,0,8.091021361,2.844472071,8.389814262,-1.626734083,86.31507006,1.327924155,5.355099635,0.931133562,8.389814262,-2.834261783,1.290059233,1.664252824,0.01607667,0.21155492,0,0.03021773,9.13E-04,3,3,0.333333333,0,0,0,0,0,127.31425,-376.74,95.6183,60.6667,36.76388603,94.9274,156.6666667,44,0,32,0,1858,5,313,3.312635334,4,10.97355286,19,1,0,0,0,0,0,0,0,0,0,7,0.4812126,-0.015690893,-0.003675876,0.522448311,-0.37610171,0.02260274,-0.144270195,-0.10654643,1.05,0.217944947,0.0475,1,2,1,311.85,372.615254,138842.1275,765.5,1513,14,23.85,27.52140076,757.4275,33,115,2,9.6,10.98362417,120.64,11,44,0,1,0,0,1,1,1,367.6666667,407.8817912,166367.5556,224,1513,18,21.2,19.1004363,364.8266667,6,64,2,11.53333333,11.62105369,135.0488889,44,44,0,1,0,0,1,1,1,353.7,433.0538188,187535.61,171.5,1513,31,18.4,18.85311645,355.44,11.5,64,5,12.9,13.24726387,175.49,13.5,44,0,1,0,0,1,1,1,171.8,138.1512215,19085.76,65,434,52,9.6,4.882622246,23.84,5,19,5,4.6,4.270831301,18.24,4,12,0,4,4.203173404,17.66666667,13,1,2,3.29772649,10.875,11,1,4,4.123105626,17,11,1,11,0,0,11,11,5.684210526,1.674974676,2.805540166,5,13,5,5.714285714,1.900948564,3.613605442,10.5,13,5,6.2,2.481934729,6.16,5,13,5,5.1,0.3,0.09,5,6,5,0.31629393,0.597350115,0.35682716,99,-42.04921543,0,3,6,7,-0.231587684,-0.200582755,-0.085530819,-0.171033129,-1.036043108,-0.830945551,-0.868203849,-0.915769637,0,4,5,7,-0.115887542,-0.124099081,-0.043425737,-0.098120973,-0.698674142,-0.582863033,-0.601895601,-0.632263243,2,4,6,7,0.028793108,-0.216212574,-0.095574919,0.066378579,-1.03632623,-1.142910689,-1.100513935,-1.133283883,0.002588727,0,0.048556599,0.144459021,0.020868409,0.002248046,1.000000238,3.264475389,3102.880989,-0.506350282,18.15,80,0,24.76948728,613.5275,100000,261479.5,634952,0,238620.9898,5.69E+10,0.990583,0,0,0,0,0
-13.69596782,0,-101.7997616,702.0377758,26.49599547,-1.504266757,2.435483871,2,12.11680541,3.480920196,15,0,91,47,0.836140191,13.7389444,560699.6621,4.85E+07,6962.529659,42002.49187,0,4.900045489,2.213604637,8.387995253,0,5.610859132,2.368725212,8.387995253,-1.867275297,39.37981142,0.87510692,5.326983642,0.797064496,3.892639933,-2.691991127,0.835312139,0.697746369,0.049063186,0.438537697,0,0.11209253,0.012564735,0,0,0,0,0,1,0,0,53.34496689,-42.3591,37.9239,37.3523,23.1246118,30.1035,119.2086093,33,2,1,0,829,6,138,3.363263548,4,11.31154169,16,1,0,0,0,0,0,0,0,0,0,4,0.352818043,0.031480019,0.005447554,0.337043791,-0.238275,-0.14599623,-0.10264337,-0.1233843,1,0,0,1,1,1,365.05,365.509162,133596.9475,412.5,1327,9,55.4,83.12965776,6910.54,99.5,285,1,2,3.033150178,9.2,0,12,0,1,0,0,1,1,1,337.1333333,374.7023471,140401.8489,281,1327,9,64.66666667,93.29070455,8703.155556,10,285,1,1.8,3.037542867,9.226666667,12,12,0,1,0,0,1,1,1,206,210.1646973,44169.2,452,731,9,42.5,74.17850093,5502.45,130.5,243,2,2.2,3.370459909,11.36,1,12,0,1,0,0,1,1,1,165,283.2836035,80249.6,19,731,9,51.4,95.80313147,9178.24,4,243,2,1.4,0.8,0.64,2,2,0,13,20.12875224,405.1666667,57,1,25,23.33809475,544.6666667,57,2,29,27.50454508,756.5,57,2,29,27.50454508,756.5,57,2,5.684210526,1.909880999,3.647645429,5,16,5,5.685714286,1.736522446,3.015510204,8,13,5,5.533333333,1.439135543,2.071111111,5,13,5,5.8,0.871779789,0.76,6,8,5,0.471014493,0.886223293,0.785391724,1,-14.25791067,0,3,6,7,-0.443139298,-0.184154573,-0.050292887,-0.362341531,-0.876670808,-0.35433352,-0.494260952,-0.564030007,1,3,4,6,-0.459532355,-0.277393922,-0.10162072,-0.331493504,-1.15155372,-0.596164167,-0.799707577,-0.889892891,2,5,7,9,-0.052494439,-0.144934143,-0.03389735,0.01697547,-0.551806837,-0.435558259,-0.557151958,-0.597003475,0.002874636,0,0.048815117,0.141839084,0.020118326,0.021809148,1.000000238,2.503686435,4063.04103,0.084424355,14.05,145,0,31.22895291,975.2475,100000,80258.95,348190,0,113473.7029,1.29E+10,0.988715,1,0,0,0,1
-18.40151353,0,-174.9874696,1041.80679,32.27703192,-133.6244238,2.320143885,3,12.87232804,3.587802675,21,0,1044,429,0.79522415,104.6109258,3573360.544,1.73E+07,4153.491958,42538.02946,0,8.658186158,2.942479594,8.398184405,0,5.878421881,2.424545706,8.398184405,-1.865561663,208.1263742,1.369252462,5.334309118,0.85935752,8.398184405,-1.717992241,1.104663182,1.220280746,0.020530179,0.762788794,0,0.052970071,0.002805828,18,0,0.666666667,0,1,0,0,0,92.89229826,-180.0352,62.6917,48.5573,29.26785107,65.6436,152.4454545,53.4,6,50,13,8432,5,1473,3.247443513,4,10.54588937,25,1,0,0,0,0,0,0,0,0,0,5,0.397388507,0.015134696,0.002851017,0.381793855,-0.42083459,0.008754985,-0.12189791,-0.19237252,1.55,2.397394419,5.7475,1,12,1,1010.2,753.55528,567845.56,722.5,3510,143,85.8,76.94907407,5921.16,160,285,0,29.9,72.55542709,5264.29,2.5,340,0,1,0,0,1,1,1,987.0666667,801.2630418,642022.4622,143,3510,143,96.73333333,83.5419788,6979.262222,7,285,7,8.133333333,8.31758512,69.18222222,6,22,0,1,0,0,1,1,1,802.3,456.6088151,208491.61,1035.5,1724,143,112.4,93.58226328,8757.64,110.5,285,7,8.7,8.752713865,76.61,9.5,22,0,1,0,0,1,1,1,886.6,422.9295922,178869.44,698,1724,564,82,67.30527468,4530,203,203,17,11.8,7.833262411,61.36,0,19,0,11,15.98010126,255.3636364,60,1,12,17.34935157,301,60,1,5,4.035556255,16.28571429,13,1,7,4.358898944,19,13,1,5.9,2.019770701,4.079473684,5,13,5,6.628571429,2.489050853,6.19537415,10.5,13,5,6.688888889,2.554492533,6.525432099,5,13,5,6.1,2.211334439,4.89,5,11,5,0,0,0,0,-66.06890891,0,0,4,5,-0.627518939,-0.310943912,-0.102684193,-0.579748414,-1.950655751,-1.317447506,-1.354886964,-1.471375633,1,2,2,2,-0.7995954,-0.31394949,-0.104620335,-0.727974467,-1.705929808,-0.71393194,-0.976065591,-1.132745791,1,2,2,3,-0.680264997,-0.230552152,-0.057601622,-0.605436407,-1.501923613,-0.755617999,-0.858482018,-0.957763243,0.002722975,0,0.05822266,0.139522289,0.019466469,0.050212028,1.000000358,2.701987234,2425.906683,0.131074789,30.1,147,0,37.20201607,1383.99,100000,210310.7,634952,0,218784.0712,4.79E+10,0.988285,0,0,1,1,1
-19.84674462,0,-139.9165464,1149.731759,33.90769468,-74.84955036,3.636363636,16,23.92837466,4.891663792,16,0,41,7,0.444696283,9.291327512,119771.559,8574821.452,2928.279606,11689.90159,0,7.934582433,2.816839085,8.39208338,0,7.970259174,2.823164744,8.39208338,-0.141179991,33.16563285,1.228356772,5.203914164,1.064616245,5.396351107,-0.87397548,1.086557147,1.180606434,0.017223861,0.078812118,0,0.013937248,1.94E-04,117,25,0.632478632,0,0,0,0,0,22.29455056,10.2984,17.3504,12.9449,11.21583836,23.6184,50.33988764,6.25,1,9,2,396,8,48,8.325412903,4,69.3125,43,1,0,0,0,0,0,0,0,0,0,13,0.538781927,0.043438793,0.008706018,0.559907899,-0.2427125,-0.2643556,-0.220292585,-0.18551181,1,0,0,1,1,1,234,226.7930775,51435.1,63,812,8,17.7,18.05297759,325.91,7.5,83,0,6.2,6.89637586,47.56,2,24,0,1,0,0,1,1,1,216.8666667,206.4144267,42606.91556,55,812,8,14.53333333,11.16462668,124.6488889,2,39,0,5.866666667,6.042810237,36.51555556,2,21,0,1,0,0,1,1,1,203.5,142.0741004,20185.05,187.5,441,55,14.9,9.54410813,91.09,17,32,2,5.6,5.023942675,25.24,6,13,0,1,0,0,1,1,1,218.6,149.9487913,22484.64,74,441,74,13.8,7.304792947,53.36,5,25,5,4.8,5.230678732,27.36,1,13,0,2,2.768874621,7.666666667,11,1,3,2.810693865,7.9,11,1,3,3.061862178,9.375,11,1,2,1.095445115,1.2,4,1,5.947368421,1.975472874,3.902493075,5,12,5,5.819047619,1.89626677,3.595827664,5,12,5,5.977777778,2.123821387,4.510617284,5,12,5,6.1,2.211334439,4.89,8,11,5,0.854166667,1.825622991,3.332899306,0,-15.46113196,1,6,9,10,-0.385677233,-0.344551564,-0.167234378,-0.183759719,-1.283625036,-0.679616392,-1.067844257,-1.15184249,2,7,9,11,-0.34386736,-0.335909635,-0.160136953,-0.220532104,-1.201544076,-0.63864696,-0.972208664,-1.109387979,3,3,7,9,-0.280843385,-0.38260204,-0.20026106,-0.120775089,-1.75572446,-1.592023224,-1.635626361,-1.623728439,0.003410795,0,0.039983058,0.110669954,0.012247839,8.39E-04,1.000000238,3.922018966,2495.240812,0.091034808,0,0,0,0,0,100000,0,0,0,0,0,0.991391,1,1,1,1,1
-19.0049816,0,-140.9399401,874.7883555,29.57682125,-1.138765728,3.064516129,9,14.83454735,3.851564273,16,0,57,3,0.755871725,14.64540073,368231.8928,8.63E+07,9289.354975,42422.3869,0,5.060509225,2.249557562,8.395703294,0,8.543377369,2.922905638,8.395703294,-1.863638866,23.27908033,0.831395726,2.615383712,0.680775203,4.812184355,-2.321665671,0.797573887,0.636124105,0.060238998,0.439021085,0,0.101783045,0.010359788,118,26,0.63559322,0,0,1,0,0,20.35928571,64.3127,11.6797,14.5891,10.74596669,16.8487,54.1197479,7.25,6,4,1,319,5,60,1.419996088,7.5,2.016388889,9,3,0,0,0,0,0,0,0,0,0,9,0.41126601,0.074135653,0.015548665,0.367710614,-0.07858,-0.02061942,0.015183055,0.01532211,1.9,2.44744765,5.99,1,12,1,326.8,338.4432892,114543.86,275,1280,2,58.65,83.68050848,7002.4275,63,285,0,5.1,10.64847407,113.39,2,48,0,2.133333333,2.777688887,7.715555556,1,12,1,321.9333333,347.7047534,120898.5956,8,1280,2,56.06666667,72.94972394,5321.662222,2,243,0,4.8,12.00111106,144.0266667,0,48,0,1.3,0.640312424,0.41,1.5,3,1,267.1,264.2629183,69834.89,377,731,2,70.6,84.0823406,7069.84,123,243,0,0.1,0.3,0.09,0,1,0,1.2,0.4,0.16,1,2,1,224.8,249.4228538,62211.76,231,692,2,65.4,72.95642535,5322.64,65,201,0,0,0,0,0,0,0,12,20.29426379,411.8571429,61,1,12,20.29426379,411.8571429,61,1,3,0.816496581,0.666666667,4,2,3,0,0,3,3,5.889473684,1.739145203,3.024626039,5,12,5,5.723809524,1.558358343,2.428480726,10,10,5,6.466666667,2.114500204,4.471111111,5,10,5,6.8,2.13541565,4.56,10,10,5,0.7,1.201388086,1.443333333,0,-18.87505403,1,2,3,4,-0.121477357,-0.144552672,-0.053157726,-0.105772287,-0.729144692,-0.591248691,-0.625917703,-0.677362353,2,6,7,8,-0.099335328,-0.087100183,-0.027026055,-0.101199344,-0.31326282,-0.167939335,-0.210184515,-0.303015172,3,5,5,6,-0.06939766,-0.197024495,-0.082791922,0.019252189,-0.777383566,-0.708341777,-0.800886899,-0.798080653,0.003687744,0,0.054276909,0.14439764,0.020850678,0.013812002,1.000000358,3.316665242,6137.198213,0.090869307,14.5,152,1,32.88388663,1081.35,1627000,107933.1,608016,58,183079.9937,3.35E+10,0.992822,1,0,1,1,1
-20.45835661,0,-56.2376142,360.2653466,18.98065717,-14.22690526,3.823529412,7,24.02768166,4.901803919,16,0,22,1,0.218018018,10.57636708,83871.20659,5.23E+07,7234.723087,26304.7822,0,5.222906581,2.285367931,8.398409655,0,7.257763227,2.694023613,8.398409655,-1.080124112,21.82027488,1.36376718,4.483900655,1.181592634,4.287535791,0,1.182554274,1.398434612,0.04695756,0.686984129,0,0.136847676,0.018727287,119,27,0.638655462,0,0,0,0,0,13.66135135,44.0089,11.7169,12.8054,11.66025404,14.8938,42.82432432,4.5,0,4,0,145,6,23,4.437339416,4,19.6899811,25,3,0,0,0,0,0,0,0,0,0,14,0.562985288,0.019660832,0.002071754,0.57692675,-0.529980825,-0.187604375,-0.296303355,-0.32319565,1.05,0.217944947,0.0475,1,2,1,331.55,431.2178655,185948.8475,170.5,1776,17,29.45,46.20982038,2135.3475,23,205,1,14,30.3183113,919.2,2,136,0,1.066666667,0.249443826,0.062222222,1,2,1,370.6,485.0624427,235285.5733,31,1776,17,32.33333333,52.87931753,2796.222222,6,205,1,16.86666667,34.41872875,1184.648889,0,136,0,1.1,0.3,0.09,1,2,1,362.4,528.0040151,278788.24,328.5,1776,17,40.1,62.8831456,3954.29,10,205,1,10,15.56920036,242.4,2,48,0,1.2,0.4,0.16,1,2,1,536.4,655.2924843,429408.24,149,1776,17,34,38.88444419,1512,12,109,1,16.8,19.04100838,362.56,30,48,0,8,16.79826831,282.1818182,61,1,3,2.808716591,7.888888889,10,1,2,1.558387445,2.428571429,5,1,2,1.732050808,3,5,1,5.926315789,1.964110112,3.857728532,5,11,5,5.885714286,1.928800692,3.720272109,11,11,5,6.355555556,2.301261061,5.295802469,5,11,5,5.1,0.3,0.09,5.5,6,5,1.695652174,3.070685841,9.429111531,0,-10.66040787,1,2,5,5,-0.75020171,-0.109823718,-0.029689071,-0.684558004,-1.002570331,-0.191370964,-0.290039212,-0.326584905,2,2,5,5,-0.526268168,-0.162219631,-0.052353106,-0.465358496,-1.161756098,-0.640120924,-0.696894914,-0.696737021,2,2,4,4,-0.658897205,-0.196666553,-0.070244711,-0.585579246,-1.466962516,-0.794869304,-0.875460237,-0.871496528,0.003958235,0,0.055811381,0.156648393,0.024538719,0,1.000000358,4.812544076,3646.5742,0.128170378,17.85,152,0,33.57271958,1127.1275,100000,164269.7,616485,0,219314.3285,4.81E+10,0.990499,1,0,0,1,1
-14.44708491,0,-157.2631427,931.4500614,30.5196668,-20.942215,2.137254902,0,12.11841599,3.481151533,16,0,56,47,0.503954802,4.584379475,197895.8161,1.14E+07,3383.554376,14279.67153,0,6.250469987,2.500093996,8.395025557,0,3.811370669,1.952273206,8.395025557,-0.824373659,32.40448724,1.04530604,4.482242758,1.052253875,4.544877956,-0.988427432,0.847521278,0.718292317,0.013196673,0.082389996,0,0.019244218,3.70E-04,0,0,0,0,0,0,0,0,47.10058442,-130.2284,36.2058,16.0117,13.95445115,56.3048,59.50974026,7.75,2,8,4,717,6,103,6.51498993,5,42.44509379,32,1,0,0,0,0,0,0,0,0,0,11,0.574232305,0.024704936,0.003923178,0.575506281,0.176575,0.06516539,0.05546659,0.05104503,1,0,0,1,1,1,517.5,528.1140502,278904.45,551.5,1776,19,33.6,35.17726539,1237.44,12.5,119,1,9.8,13.22346399,174.86,1,48,0,1,0,0,1,1,1,526.6,472.9559247,223687.3067,184,1527,28,34.66666667,33.11931293,1096.888889,24,119,1,9.733333333,10.61738616,112.7288889,1,28,0,1,0,0,1,1,1,320.3,297.4374052,88469.01,469,814,28,28.6,27.77480873,771.44,39.5,83,1,10,11.90798052,141.8,15,28,0,1,0,0,1,1,1,470.2,359.3674443,129144.96,814,814,28,41.8,34.19005703,1168.96,83,83,1,15.8,12.96765206,168.16,24,28,0,3,3.302891295,10.90909091,11,1,4,3.622844187,13.125,11,1,4,2.915475947,8.5,9,1,9,0,0,9,9,5.726315789,1.840721285,3.388254848,5,16,5,5.942857143,2.119427467,4.491972789,5,16,5,6.044444444,2.375388207,5.642469136,5,16,5,6.6,3.469870315,12.04,10.5,16,5,0.359223301,0.84594256,0.715618814,0,-15.54191254,1,2,5,7,-0.854441395,-0.066616012,-0.008986336,-0.870106421,-1.026104152,-0.105630346,-0.150883101,-0.234531604,2,4,7,9,-0.707350561,-0.139906079,-0.029126712,-0.676134817,-1.230433524,-0.470184989,-0.524549328,-0.604663394,2,2,3,4,-0.559770776,-0.175196794,-0.042656622,-0.505435459,-1.284240067,-0.687850662,-0.777281784,-0.82020434,0.002778301,0,0.06289328,0.155973131,0.024327617,0.028271476,1.000000238,2.507802499,1921.318603,-0.540160238,7.222222222,47,0,14.32773362,205.2839506,100000,75853.66667,416927,0,127970.5301,1.64E+10,0.989989,0,0,0,0,0
-30.02037095,0,-112.4473761,1089.316173,33.00479016,0,3.548387097,0,25.08636837,5.00862939,16,0,44,10,0.481306306,16.51565633,80186.98856,2.36E+07,4859.234385,30317.91782,0,8.090308671,2.844346792,8.398409655,0,9.988851462,3.16051443,8.398409655,-1.618986771,35.17469484,1.406987793,4.483900655,0.919843763,7.705262475,-1.16540053,1.446662282,2.092831759,0.073457233,0.480152892,0,0.14102564,0.019888231,120,27,0.641666667,0,0,1,0,0,25.14112676,-17.2907,19.1987,12.4406,11.48528137,31.4472,48.0028169,4.8,1,7,2,405,7,54,3.881341883,12.5,15.06481481,21,3,0,0,0,0,0,0,0,0,0,11,0.34734748,0.092135054,0.01983413,0.309085674,-0.15050663,0.01824022,0.06439628,0.04621652,1.15,0.357071421,0.1275,1,2,1,353.45,438.2810143,192090.2475,734,1530,2,42.55,64.85096376,4205.6475,44.5,285,0,6.15,8.368243543,70.0275,16,30,0,1,0,0,1,1,1,447.7333333,467.992659,219017.1289,821,1530,2,51.6,72.02758731,5187.973333,52,285,0,7.533333333,9.236642006,85.31555556,12,30,0,1,0,0,1,1,1,473.4,469.2481646,220193.84,769.5,1530,2,42.3,39.18941184,1535.81,61,120,0,8.9,9.843271814,96.89,11,30,0,1,0,0,1,1,1,361.4,340.1556114,115705.84,2,791,2,42.6,34.67910033,1202.64,0,83,0,8.8,11.49608629,132.16,0,30,0,3,3.422613872,11.71428571,11,1,2,3.763863264,14.16666667,11,1,3,4.272001873,18.25,11,1,6,4.527692569,20.5,11,2,5.384210526,0.986628047,0.973434903,5,11,5,5.371428571,1.148557214,1.319183673,6,11,5,5.244444444,1.057366867,1.118024691,5,11,5,5.4,1.2,1.44,7,9,5,0.759259259,0.980082861,0.960562414,0,-3.949654251,1,4,5,5,-0.582436904,-0.121958466,-0.024472627,-0.542335954,-0.879312381,-0.183807142,-0.323329147,-0.411653385,1,4,4,4,-0.654842148,-0.116109089,-0.022619704,-0.605611887,-0.903348431,-0.195386179,-0.29641759,-0.326841816,2,4,4,4,-0.620732525,-0.346799554,-0.147564842,-0.474891629,-1.933289036,-1.301170953,-1.455131944,-1.492995664,0.00547152,0,0.04771055,0.139655051,0.019503533,0.036812745,1.000000238,4.327526493,1484.944233,-0.080836709,6.8,79,0,16.84220888,283.66,100000,50349.75,419928,0,91211.79804,8.32E+09,0.990092,1,1,1,1,1
-21.0415514,0,-174.0251328,1099.936214,33.16528627,-108.062892,2.127388535,0,10.96466388,3.311293385,16,0,273,80,0.808496291,23.13549827,1064909.937,3.05E+07,5522.855056,42566.18473,0,7.306022908,2.702965577,8.400434631,0,7.334924166,2.708306513,8.400434631,-1.864461644,123.7272987,1.156329895,5.362454466,0.90075579,8.400434631,-2.839132354,0.982401006,0.965111737,0.021463412,0.439317796,0,0.034550313,0.001193724,121,28,0.644628099,0,0,1,0,0,47.74847826,-82.8501,36.2429,26.5522,19.77050983,41.2954,81.59782609,16.375,14,43,15,2456,6,353,6.003861507,7,36.04635299,40,1,0,0,0,0,0,0,0,0,0,10,0.414106229,0.001254933,1.23E-04,0.416801359,-0.26231599,-0.017580765,-0.17292912,-0.20901843,1.65,2.414021541,5.8275,1,12,1,448.75,461.0997587,212612.9875,201,1530,18,33.65,33.42345733,1117.1275,22.5,120,2,6.75,10.76510567,115.8875,2,48,0,1.733333333,2.743882084,7.528888889,1,12,1,421.1333333,498.8205912,248821.9822,173,1530,18,39.06666667,36.9656898,1366.462222,41,120,2,7.6,12.10399383,146.5066667,7,48,0,2.1,3.3,10.89,1,12,1,433.3,498.8851671,248886.41,273,1530,18,46.2,40.10436385,1608.36,69.5,120,2,9.2,14.30244734,204.56,5.5,48,0,3.2,4.4,19.36,1,12,1,686.8,597.0371513,356453.36,102,1530,102,68,44.97554891,2022.8,8,120,8,14.2,18.46510222,340.96,0,48,0,2,1.632993162,2.666666667,6,1,2,1.095445115,1.2,4,1,2,1.095445115,1.2,4,1,2,1.224744871,1.5,4,1,5.415789474,1.256881336,1.579750693,5,11,5,5.619047619,1.533007951,2.350113379,7.5,11,5,5.822222222,1.742142855,3.035061728,5,11,5,5.2,0.4,0.16,5.5,6,5,0.331444759,0.686207633,0.470880916,0,-32.21588078,1,6,9,9,-0.479910331,-0.107045486,-0.020495277,-0.433035649,-0.690686315,-0.217149228,-0.260160521,-0.289360747,2,5,7,7,-0.326731648,-0.071050079,-0.011046003,-0.29012493,-0.51220575,-0.199451536,-0.223278239,-0.225574985,2,2,3,3,-0.220591288,-0.118935006,-0.024185763,-0.169478901,-0.687852234,-0.505203396,-0.521012917,-0.514863774,0.002216855,0,0.04973919,0.133704768,0.017876965,0.023471668,1.000000238,3.012198677,3016.74203,0.079273292,4.285714286,13,0,4.651091599,21.63265306,100000,5858.857143,17903,0,6043.319959,3.65E+07,0.991817,1,1,1,1,1
